date,wind_speed,wind_run,high_wind,high_temp,low_temp,temp,temp_c,hum,heat,heat_c,rain,rain_rate,soil_moisture
7/13/2023 0:00,0,0,1,76,75,75,23.88888889,82,78,25.55555556,0,0,0.39
7/13/2023 0:05,0,0,1,76,76,76,24.44444444,82,79,26.11111111,0,0,0.39
7/13/2023 0:10,0,0,2,76,76,76,24.44444444,82,79,26.11111111,0,0,0.39
7/13/2023 0:15,0,0,1,76,76,76,24.44444444,83,79,26.11111111,0,0,0.39
7/13/2023 0:20,0,0,1,76,75,76,24.44444444,84,79,26.11111111,0,0,0.39
7/13/2023 0:25,0,0,2,76,76,76,24.44444444,84,79,26.11111111,0,0,0.39
7/13/2023 0:30,0,0,0,76,75,75,23.88888889,84,78,25.55555556,0,0,0.39
7/13/2023 0:35,0,0,2,75,75,75,23.88888889,85,78,25.55555556,0,0,0.39
7/13/2023 0:40,0,0,1,75,75,75,23.88888889,86,78,25.55555556,0,0,0.39
7/13/2023 0:45,0,0,1,75,75,75,23.88888889,86,78,25.55555556,0,0,0.39
7/13/2023 0:50,0,0,2,75,75,75,23.88888889,86,78,25.55555556,0,0,0.39
7/13/2023 0:55,0,0,2,75,75,75,23.88888889,86,78,25.55555556,0,0,0.39
7/13/2023 1:00,0,0,2,75,75,75,23.88888889,86,78,25.55555556,0,0,0.39
7/13/2023 1:05,0,0,1,75,75,75,23.88888889,86,78,25.55555556,0,0,0.39
7/13/2023 1:10,0,0,0,75,75,75,23.88888889,87,77,25,0,0,0.39
7/13/2023 1:15,0,0,2,75,74,75,23.88888889,87,77,25,0,0,0.39
7/13/2023 1:20,0,0,2,75,75,75,23.88888889,87,77,25,0,0,0.39
7/13/2023 1:25,0,0,2,75,74,74,23.33333333,87,77,25,0,0,0.39
7/13/2023 1:30,0,0,0,74,74,74,23.33333333,87,76,24.44444444,0,0,0.39
7/13/2023 1:35,0,0,2,74,74,74,23.33333333,88,76,24.44444444,0,0,0.39
7/13/2023 1:40,0,0,1,74,74,74,23.33333333,88,76,24.44444444,0,0,0.39
7/13/2023 1:45,0,0,2,74,74,74,23.33333333,88,76,24.44444444,0,0,0.39
7/13/2023 1:50,0,0,1,74,74,74,23.33333333,88,76,24.44444444,0,0,0.39
7/13/2023 1:55,0,0,1,74,74,74,23.33333333,88,77,25,0,0,0.39
7/13/2023 2:00,0,0,1,74,74,74,23.33333333,88,77,25,0,0,0.39
7/13/2023 2:05,0,0,2,74,74,74,23.33333333,88,77,25,0,0,0.39
7/13/2023 2:10,0,0,2,74,74,74,23.33333333,88,77,25,0,0,0.39
7/13/2023 2:15,0,0,1,74,74,74,23.33333333,88,77,25,0,0,0.39
7/13/2023 2:20,0,0,1,74,74,74,23.33333333,88,77,25,0,0,0.39
7/13/2023 2:25,0,0,2,74,74,74,23.33333333,88,77,25,0,0,0.39
7/13/2023 2:30,0,0,2,75,74,74,23.33333333,88,77,25,0,0,0.39
7/13/2023 2:35,0,0,1,75,74,75,23.88888889,88,77,25,0,0,0.39
7/13/2023 2:40,1,0.1,2,75,75,75,23.88888889,88,78,25.55555556,0,0,0.39
7/13/2023 2:45,0,0,1,75,75,75,23.88888889,88,77,25,0,0,0.39
7/13/2023 2:50,0,0,2,75,74,75,23.88888889,88,77,25,0,0,0.39
7/13/2023 2:55,0,0,2,74,74,74,23.33333333,88,77,25,0,0,0.39
7/13/2023 3:00,0,0,2,74,74,74,23.33333333,88,77,25,0,0,0.39
7/13/2023 3:05,0,0,0,74,74,74,23.33333333,88,77,25,0,0,0.39
7/13/2023 3:10,0,0,1,74,74,74,23.33333333,88,76,24.44444444,0,0,0.39
7/13/2023 3:15,0,0,2,74,74,74,23.33333333,89,76,24.44444444,0,0,0.39
7/13/2023 3:20,0,0,2,74,74,74,23.33333333,89,76,24.44444444,0,0,0.39
7/13/2023 3:25,0,0,0,74,73,73,22.77777778,89,76,24.44444444,0,0,0.39
7/13/2023 3:30,0,0,1,73,73,73,22.77777778,89,76,24.44444444,0,0,0.39
7/13/2023 3:35,0,0,2,73,73,73,22.77777778,90,76,24.44444444,0,0,0.39
7/13/2023 3:40,0,0,1,73,73,73,22.77777778,90,76,24.44444444,0,0,0.39
7/13/2023 3:45,0,0,1,73,73,73,22.77777778,90,76,24.44444444,0,0,0.39
7/13/2023 3:50,0,0,1,73,73,73,22.77777778,90,75,23.88888889,0,0,0.39
7/13/2023 3:55,0,0,1,73,73,73,22.77777778,90,75,23.88888889,0,0,0.39
7/13/2023 4:00,0,0,2,73,73,73,22.77777778,90,75,23.88888889,0,0,0.39
7/13/2023 4:05,0,0,0,73,72,72,22.22222222,90,75,23.88888889,0,0,0.39
7/13/2023 4:10,0,0,2,72,72,72,22.22222222,91,75,23.88888889,0,0,0.39
7/13/2023 4:15,0,0,0,72,72,72,22.22222222,91,75,23.88888889,0,0,0.39
7/13/2023 4:20,0,0,0,72,72,72,22.22222222,91,74,23.33333333,0,0,0.39
7/13/2023 4:25,0,0,0,72,72,72,22.22222222,91,74,23.33333333,0,0,0.39
7/13/2023 4:30,0,0,0,72,72,72,22.22222222,91,74,23.33333333,0,0,0.39
7/13/2023 4:35,0,0,0,72,72,72,22.22222222,91,74,23.33333333,0,0,0.39
7/13/2023 4:40,0,0,0,72,72,72,22.22222222,92,74,23.33333333,0,0,0.39
7/13/2023 4:45,0,0,0,72,72,72,22.22222222,92,74,23.33333333,0,0,0.39
7/13/2023 4:50,0,0,1,72,71,72,22.22222222,92,74,23.33333333,0,0,0.39
7/13/2023 4:55,0,0,0,71,71,71,21.66666667,92,74,23.33333333,0,0,0.39
7/13/2023 5:00,0,0,2,71,71,71,21.66666667,92,74,23.33333333,0,0,0.39
7/13/2023 5:05,0,0,0,71,71,71,21.66666667,92,74,23.33333333,0,0,0.39
7/13/2023 5:10,0,0,0,71,71,71,21.66666667,92,74,23.33333333,0,0,0.39
7/13/2023 5:15,0,0,0,71,71,71,21.66666667,92,73,22.77777778,0,0,0.39
7/13/2023 5:20,0,0,0,71,71,71,21.66666667,93,74,23.33333333,0,0,0.39
7/13/2023 5:25,0,0,1,71,71,71,21.66666667,92,73,22.77777778,0,0,0.39
7/13/2023 5:30,0,0,1,71,71,71,21.66666667,93,73,22.77777778,0,0,0.39
7/13/2023 5:35,0,0,0,71,71,71,21.66666667,93,74,23.33333333,0,0,0.39
7/13/2023 5:40,0,0,0,71,71,71,21.66666667,93,74,23.33333333,0,0,0.39
7/13/2023 5:45,0,0,0,71,71,71,21.66666667,93,74,23.33333333,0,0,0.39
7/13/2023 5:50,0,0,0,71,71,71,21.66666667,93,74,23.33333333,0,0,0.39
7/13/2023 5:55,0,0,0,71,71,71,21.66666667,93,74,23.33333333,0,0,0.39
7/13/2023 6:00,0,0,0,71,71,71,21.66666667,93,74,23.33333333,0,0,0.39
7/13/2023 6:05,0,0,0,71,71,71,21.66666667,93,74,23.33333333,0,0,0.39
7/13/2023 6:10,0,0,0,71,71,71,21.66666667,93,74,23.33333333,0,0,0.39
7/13/2023 6:15,0,0,0,71,71,71,21.66666667,93,74,23.33333333,0,0,0.39
7/13/2023 6:20,0,0,0,71,71,71,21.66666667,93,73,22.77777778,0,0,0.39
7/13/2023 6:25,0,0,0,71,71,71,21.66666667,94,74,23.33333333,0,0,0.39
7/13/2023 6:30,0,0,0,71,71,71,21.66666667,94,74,23.33333333,0,0,0.39
7/13/2023 6:35,0,0,0,71,71,71,21.66666667,93,74,23.33333333,0,0,0.39
7/13/2023 6:40,0,0,0,71,71,71,21.66666667,94,74,23.33333333,0,0,0.39
7/13/2023 6:45,0,0,0,71,71,71,21.66666667,94,74,23.33333333,0,0,0.39
7/13/2023 6:50,0,0,0,71,71,71,21.66666667,94,74,23.33333333,0,0,0.39
7/13/2023 6:55,0,0,0,71,71,71,21.66666667,94,74,23.33333333,0,0,0.39
7/13/2023 7:00,0,0,1,71,71,71,21.66666667,94,74,23.33333333,0,0,0.39
7/13/2023 7:05,0,0,0,72,71,72,22.22222222,94,75,23.88888889,0,0,0.39
7/13/2023 7:10,0,0,0,72,72,72,22.22222222,94,75,23.88888889,0,0,0.39
7/13/2023 7:15,0,0,2,72,72,72,22.22222222,94,75,23.88888889,0,0,0.39
7/13/2023 7:20,1,0.1,2,73,72,73,22.77777778,94,75,23.88888889,0,0,0.39
7/13/2023 7:25,0,0,1,73,73,73,22.77777778,94,76,24.44444444,0,0,0.39
7/13/2023 7:30,0,0,0,73,73,73,22.77777778,94,76,24.44444444,0,0,0.39
7/13/2023 7:35,1,0.1,2,73,73,73,22.77777778,94,76,24.44444444,0,0,0.39
7/13/2023 7:40,1,0.1,2,74,73,74,23.33333333,94,76,24.44444444,0,0,0.39
7/13/2023 7:45,1,0.1,2,74,74,74,23.33333333,93,77,25,0,0,0.39
7/13/2023 7:50,0,0,2,74,74,74,23.33333333,93,77,25,0,0,0.39
7/13/2023 7:55,0,0,2,75,74,75,23.88888889,92,78,25.55555556,0,0,0.39
7/13/2023 8:00,1,0.1,3,75,75,75,23.88888889,92,79,26.11111111,0,0,0.39
7/13/2023 8:05,0,0,2,76,75,75,23.88888889,91,79,26.11111111,0,0,0.39
7/13/2023 8:10,1,0.1,3,76,76,76,24.44444444,90,79,26.11111111,0,0,0.39
7/13/2023 8:15,0,0,1,76,76,76,24.44444444,90,80,26.66666667,0,0,0.39
7/13/2023 8:20,0,0,2,77,76,77,25,89,81,27.22222222,0,0,0.39
7/13/2023 8:25,1,0.1,3,77,77,77,25,88,81,27.22222222,0,0,0.39
7/13/2023 8:30,1,0.1,4,77,77,77,25,88,81,27.22222222,0,0,0.39
7/13/2023 8:35,1,0.1,4,78,77,78,25.55555556,88,82,27.77777778,0,0,0.39
7/13/2023 8:40,1,0.1,3,78,78,78,25.55555556,87,83,28.33333333,0,0,0.39
7/13/2023 8:45,1,0.1,2,79,78,79,26.11111111,86,84,28.88888889,0,0,0.39
7/13/2023 8:50,1,0.1,3,80,79,79,26.11111111,85,84,28.88888889,0,0,0.39
7/13/2023 8:55,2,0.1,4,80,79,79,26.11111111,84,84,28.88888889,0,0,0.39
7/13/2023 9:00,1,0.1,3,80,79,79,26.11111111,84,85,29.44444444,0,0,0.39
7/13/2023 9:05,2,0.2,4,80,80,80,26.66666667,83,85,29.44444444,0,0,0.39
7/13/2023 9:10,2,0.1,3,81,80,80,26.66666667,82,86,30,0,0,0.39
7/13/2023 9:15,2,0.2,5,81,81,81,27.22222222,81,87,30.55555556,0,0,0.39
7/13/2023 9:20,1,0.1,4,82,81,81,27.22222222,80,88,31.11111111,0,0,0.39
7/13/2023 9:25,2,0.2,6,82,82,82,27.77777778,78,87,30.55555556,0,0,0.39
7/13/2023 9:30,3,0.2,4,82,82,82,27.77777778,77,87,30.55555556,0,0,0.39
7/13/2023 9:35,3,0.3,5,82,82,82,27.77777778,76,88,31.11111111,0,0,0.39
7/13/2023 9:40,2,0.2,5,83,82,82,27.77777778,76,89,31.66666667,0,0,0.39
7/13/2023 9:45,2,0.2,5,83,82,83,28.33333333,75,89,31.66666667,0,0,0.39
7/13/2023 9:50,2,0.2,6,84,83,83,28.33333333,75,91,32.77777778,0,0,0.39
7/13/2023 9:55,3,0.3,6,84,83,83,28.33333333,73,91,32.77777778,0,0,0.39
7/13/2023 10:00,4,0.3,6,84,83,84,28.88888889,73,92,33.33333333,0,0,0.39
7/13/2023 10:05,2,0.1,4,85,84,84,28.88888889,73,93,33.88888889,0,0,0.39
7/13/2023 10:10,3,0.2,6,85,85,85,29.44444444,72,93,33.88888889,0,0,0.39
7/13/2023 10:15,2,0.2,6,85,85,85,29.44444444,72,93,33.88888889,0,0,0.39
7/13/2023 10:20,2,0.2,6,86,85,85,29.44444444,72,95,35,0,0,0.39
7/13/2023 10:25,1,0.1,2,87,86,86,30,69,96,35.55555556,0,0,0.39
7/13/2023 10:30,1,0.1,4,87,87,87,30.55555556,67,96,35.55555556,0,0,0.39
7/13/2023 10:35,2,0.2,4,87,87,87,30.55555556,67,96,35.55555556,0,0,0.39
7/13/2023 10:40,2,0.2,6,87,86,86,30,68,95,35,0,0,0.39
7/13/2023 10:45,2,0.1,4,87,86,87,30.55555556,69,97,36.11111111,0,0,0.39
7/13/2023 10:50,1,0.1,2,88,87,87,30.55555556,68,97,36.11111111,0,0,0.39
7/13/2023 10:55,1,0.1,2,88,88,88,31.11111111,67,98,36.66666667,0,0,0.39
7/13/2023 11:00,1,0.1,4,88,88,88,31.11111111,67,98,36.66666667,0,0,0.39
7/13/2023 11:05,1,0.1,4,88,88,88,31.11111111,67,99,37.22222222,0,0,0.39
7/13/2023 11:10,2,0.1,4,89,88,89,31.66666667,67,101,38.33333333,0,0,0.39
7/13/2023 11:15,2,0.2,6,89,88,89,31.66666667,66,99,37.22222222,0,0,0.39
7/13/2023 11:20,3,0.2,6,88,88,88,31.11111111,66,97,36.11111111,0,0,0.39
7/13/2023 11:25,2,0.2,5,89,88,89,31.66666667,66,100,37.77777778,0,0,0.39
7/13/2023 11:30,2,0.2,6,89,89,89,31.66666667,66,99,37.22222222,0,0,0.39
7/13/2023 11:35,3,0.2,6,89,89,89,31.66666667,66,101,38.33333333,0,0,0.39
7/13/2023 11:40,3,0.2,9,89,89,89,31.66666667,66,99,37.22222222,0,0,0.39
7/13/2023 11:45,2,0.2,6,89,89,89,31.66666667,66,100,37.77777778,0,0,0.39
7/13/2023 11:50,3,0.3,6,90,89,89,31.66666667,65,101,38.33333333,0,0,0.39
7/13/2023 11:55,2,0.2,6,90,89,90,32.22222222,65,103,39.44444444,0,0,0.39
7/13/2023 12:00,2,0.2,5,91,90,91,32.77777778,64,103,39.44444444,0,0,0.39
7/13/2023 12:05,2,0.2,4,91,90,90,32.22222222,63,103,39.44444444,0,0,0.39
7/13/2023 12:10,2,0.2,6,91,90,91,32.77777778,63,104,40,0,0,0.39
7/13/2023 12:15,2,0.2,6,92,91,92,33.33333333,61,104,40,0,0,0.39
7/13/2023 12:20,2,0.2,7,92,91,92,33.33333333,61,104,40,0,0,0.39
7/13/2023 12:25,3,0.2,6,92,92,92,33.33333333,61,105,40.55555556,0,0,0.39
7/13/2023 12:30,3,0.2,7,93,92,92,33.33333333,59,105,40.55555556,0,0,0.39
7/13/2023 12:35,4,0.3,7,92,91,92,33.33333333,59,102,38.88888889,0,0,0.39
7/13/2023 12:40,4,0.3,6,91,89,90,32.22222222,60,98,36.66666667,0,0,0.39
7/13/2023 12:45,3,0.3,5,89,88,88,31.11111111,64,98,36.66666667,0,0,0.39
7/13/2023 12:50,4,0.3,6,91,89,90,32.22222222,62,101,38.33333333,0,0,0.39
7/13/2023 12:55,5,0.4,8,91,91,91,32.77777778,59,102,38.88888889,0,0,0.39
7/13/2023 13:00,5,0.4,8,92,91,92,33.33333333,58,104,40,0,0,0.39
7/13/2023 13:05,3,0.3,5,92,91,91,32.77777778,58,101,38.33333333,0,0,0.39
7/13/2023 13:10,4,0.3,8,91,91,91,32.77777778,60,103,39.44444444,0,0,0.39
7/13/2023 13:15,3,0.3,6,92,91,92,33.33333333,58,103,39.44444444,0,0,0.39
7/13/2023 13:20,2,0.2,5,93,91,92,33.33333333,59,107,41.66666667,0,0,0.39
7/13/2023 13:25,4,0.3,8,93,93,93,33.88888889,57,105,40.55555556,0,0,0.39
7/13/2023 13:30,5,0.4,10,93,92,93,33.88888889,58,104,40,0,0,0.39
7/13/2023 13:35,2,0.2,5,93,92,92,33.33333333,58,105,40.55555556,0,0,0.39
7/13/2023 13:40,2,0.2,6,94,93,94,34.44444444,57,109,42.77777778,0,0,0.39
7/13/2023 13:45,4,0.3,11,94,94,94,34.44444444,55,107,41.66666667,0,0,0.39
7/13/2023 13:50,2,0.2,6,94,94,94,34.44444444,56,107,41.66666667,0,0,0.39
7/13/2023 13:55,2,0.2,5,94,94,94,34.44444444,54,107,41.66666667,0,0,0.39
7/13/2023 14:00,2,0.2,6,96,95,95,35,53,110,43.33333333,0,0,0.39
7/13/2023 14:05,3,0.2,7,95,94,95,35,53,108,42.22222222,0,0,0.39
7/13/2023 14:10,4,0.3,8,95,94,95,35,53,107,41.66666667,0,0,0.39
7/13/2023 14:15,2,0.2,7,96,94,95,35,54,108,42.22222222,0,0,0.39
7/13/2023 14:20,4,0.3,8,96,94,95,35,52,106,41.11111111,0,0,0.39
7/13/2023 14:25,2,0.1,3,95,94,94,34.44444444,52,107,41.66666667,0,0,0.39
7/13/2023 14:30,2,0.1,4,96,95,95,35,52,109,42.77777778,0,0,0.39
7/13/2023 14:35,2,0.2,5,96,95,96,35.55555556,52,108,42.22222222,0,0,0.39
7/13/2023 14:40,3,0.2,6,96,95,95,35,52,108,42.22222222,0,0,0.39
7/13/2023 14:45,2,0.2,9,95,95,95,35,52,109,42.77777778,0,0,0.39
7/13/2023 14:50,1,0.1,3,96,95,96,35.55555556,50,109,42.77777778,0,0,0.39
7/13/2023 14:55,2,0.1,4,97,96,96,35.55555556,49,107,41.66666667,0,0,0.39
7/13/2023 15:00,2,0.1,5,96,95,96,35.55555556,50,106,41.11111111,0,0,0.39
7/13/2023 15:05,4,0.3,12,96,95,95,35,50,106,41.11111111,0,0,0.39
7/13/2023 15:10,4,0.3,11,95,95,95,35,50,104,40,0,0,0.39
7/13/2023 15:15,2,0.1,5,95,94,95,35,51,107,41.66666667,0,0,0.4
7/13/2023 15:20,2,0.2,6,96,95,96,35.55555556,50,107,41.66666667,0,0,0.4
7/13/2023 15:25,2,0.2,6,96,96,96,35.55555556,51,108,42.22222222,0,0,0.4
7/13/2023 15:30,4,0.3,7,96,95,96,35.55555556,50,106,41.11111111,0,0,0.4
7/13/2023 15:35,2,0.2,6,96,95,95,35,50,108,42.22222222,0,0,0.4
7/13/2023 15:40,4,0.3,7,96,95,96,35.55555556,48,106,41.11111111,0,0,0.4
7/13/2023 15:45,2,0.2,5,95,95,95,35,49,106,41.11111111,0,0,0.4
7/13/2023 15:50,4,0.3,7,96,95,95,35,49,106,41.11111111,0,0,0.4
7/13/2023 15:55,3,0.2,6,96,96,96,35.55555556,49,107,41.66666667,0,0,0.4
7/13/2023 16:00,2,0.1,4,96,95,95,35,51,108,42.22222222,0,0,0.4
7/13/2023 16:05,3,0.2,5,96,95,96,35.55555556,50,106,41.11111111,0,0,0.4
7/13/2023 16:10,4,0.4,7,95,95,95,35,49,105,40.55555556,0,0,0.4
7/13/2023 16:15,3,0.2,6,95,95,95,35,49,107,41.66666667,0,0,0.4
7/13/2023 16:20,2,0.2,4,96,95,96,35.55555556,50,107,41.66666667,0,0,0.4
7/13/2023 16:25,3,0.3,7,96,95,96,35.55555556,48,106,41.11111111,0,0,0.4
7/13/2023 16:30,3,0.2,8,96,95,95,35,51,109,42.77777778,0,0,0.4
7/13/2023 16:35,3,0.3,7,97,96,97,36.11111111,50,109,42.77777778,0,0,0.4
7/13/2023 16:40,2,0.2,7,97,96,96,35.55555556,50,110,43.33333333,0,0,0.4
7/13/2023 16:45,2,0.1,4,97,97,97,36.11111111,49,110,43.33333333,0,0,0.4
7/13/2023 16:50,2,0.1,3,97,97,97,36.11111111,50,110,43.33333333,0,0,0.4
7/13/2023 16:55,2,0.1,3,97,97,97,36.11111111,49,111,43.88888889,0,0,0.4
7/13/2023 17:00,3,0.2,10,97,96,96,35.55555556,50,109,42.77777778,0,0,0.4
7/13/2023 17:05,2,0.2,9,96,95,95,35,52,107,41.66666667,0,0,0.4
7/13/2023 17:10,1,0.1,3,96,95,95,35,54,109,42.77777778,0,0,0.4
7/13/2023 17:15,3,0.3,9,95,94,95,35,53,107,41.66666667,0,0,0.4
7/13/2023 17:20,1,0.1,3,94,93,94,34.44444444,56,106,41.11111111,0,0,0.4
7/13/2023 17:25,1,0.1,2,93,93,93,33.88888889,57,106,41.11111111,0,0,0.4
7/13/2023 17:30,2,0.1,4,94,93,93,33.88888889,57,108,42.22222222,0,0,0.4
7/13/2023 17:35,1,0.1,3,94,94,94,34.44444444,57,108,42.22222222,0,0,0.4
7/13/2023 17:40,1,0.1,5,94,93,94,34.44444444,58,107,41.66666667,0,0,0.4
7/13/2023 17:45,1,0.1,4,93,93,93,33.88888889,59,107,41.66666667,0,0,0.4
7/13/2023 17:50,2,0.1,5,94,93,94,34.44444444,58,110,43.33333333,0,0,0.4
7/13/2023 17:55,2,0.2,10,95,94,95,35,57,110,43.33333333,0,0,0.4
7/13/2023 18:00,2,0.1,7,95,94,94,34.44444444,56,108,42.22222222,0,0,0.4
7/13/2023 18:05,1,0.1,4,93,92,93,33.88888889,58,105,40.55555556,0,0,0.4
7/13/2023 18:10,2,0.1,4,92,91,92,33.33333333,60,104,40,0,0,0.4
7/13/2023 18:15,2,0.2,6,91,91,91,32.77777778,62,104,40,0,0,0.4
7/13/2023 18:20,2,0.2,4,92,91,91,32.77777778,62,105,40.55555556,0,0,0.4
7/13/2023 18:25,1,0.1,3,92,92,92,33.33333333,62,105,40.55555556,0,0,0.4
7/13/2023 18:30,2,0.1,4,92,91,91,32.77777778,62,104,40,0,0,0.4
7/13/2023 18:35,1,0.1,3,91,91,91,32.77777778,62,105,40.55555556,0,0,0.4
7/13/2023 18:40,2,0.2,4,91,91,91,32.77777778,62,103,39.44444444,0,0,0.4
7/13/2023 18:45,1,0.1,4,91,90,90,32.22222222,63,102,38.88888889,0,0,0.4
7/13/2023 18:50,1,0.1,4,90,90,90,32.22222222,63,103,39.44444444,0,0,0.4
7/13/2023 18:55,0,0,2,90,90,90,32.22222222,62,102,38.88888889,0,0,0.4
7/13/2023 19:00,2,0.2,6,90,90,90,32.22222222,62,102,38.88888889,0,0,0.4
7/13/2023 19:05,2,0.2,6,90,90,90,32.22222222,63,101,38.33333333,0,0,0.4
7/13/2023 19:10,2,0.1,6,90,89,90,32.22222222,64,101,38.33333333,0,0,0.4
7/13/2023 19:15,1,0.1,4,90,89,89,31.66666667,64,100,37.77777778,0,0,0.4
7/13/2023 19:20,2,0.1,5,89,89,89,31.66666667,64,100,37.77777778,0,0,0.4
7/13/2023 19:25,2,0.1,6,89,89,89,31.66666667,64,99,37.22222222,0,0,0.4
7/13/2023 19:30,1,0.1,3,89,89,89,31.66666667,65,100,37.77777778,0,0,0.4
7/13/2023 19:35,1,0.1,3,89,89,89,31.66666667,65,99,37.22222222,0,0,0.4
7/13/2023 19:40,1,0.1,2,89,89,89,31.66666667,64,100,37.77777778,0,0,0.4
7/13/2023 19:45,1,0.1,5,89,89,89,31.66666667,65,99,37.22222222,0,0,0.4
7/13/2023 19:50,2,0.2,4,89,89,89,31.66666667,65,98,36.66666667,0,0,0.4
7/13/2023 19:55,1,0.1,3,89,88,89,31.66666667,66,99,37.22222222,0,0,0.4
7/13/2023 20:00,1,0.1,3,89,88,89,31.66666667,67,99,37.22222222,0,0,0.4
7/13/2023 20:05,1,0.1,2,89,89,89,31.66666667,67,100,37.77777778,0,0,0.4
7/13/2023 20:10,1,0.1,2,89,89,89,31.66666667,66,99,37.22222222,0,0,0.4
7/13/2023 20:15,0,0,2,89,88,88,31.11111111,67,99,37.22222222,0,0,0.4
7/13/2023 20:20,1,0.1,5,88,88,88,31.11111111,68,98,36.66666667,0,0,0.4
7/13/2023 20:25,0,0,1,88,87,88,31.11111111,69,98,36.66666667,0,0,0.4
7/13/2023 20:30,1,0.1,2,87,87,87,30.55555556,70,98,36.66666667,0,0,0.4
7/13/2023 20:35,0,0,2,87,87,87,30.55555556,70,97,36.11111111,0,0,0.4
7/13/2023 20:40,0,0,2,87,87,87,30.55555556,69,97,36.11111111,0,0,0.4
7/13/2023 20:45,0,0,2,87,86,87,30.55555556,69,96,35.55555556,0,0,0.4
7/13/2023 20:50,0,0,2,86,86,86,30,70,96,35.55555556,0,0,0.4
7/13/2023 20:55,1,0.1,2,86,86,86,30,70,95,35,0,0,0.4
7/13/2023 21:00,1,0.1,2,86,86,86,30,70,95,35,0,0,0.4
7/13/2023 21:05,1,0.1,2,86,86,86,30,70,94,34.44444444,0,0,0.39
7/13/2023 21:10,0,0,2,86,85,85,29.44444444,70,94,34.44444444,0,0,0.39
7/13/2023 21:15,0,0,2,85,85,85,29.44444444,70,93,33.88888889,0,0,0.39
7/13/2023 21:20,1,0.1,2,85,85,85,29.44444444,71,93,33.88888889,0,0,0.39
7/13/2023 21:25,1,0.1,2,85,85,85,29.44444444,71,92,33.33333333,0,0,0.39
7/13/2023 21:30,0,0,2,85,84,84,28.88888889,71,92,33.33333333,0,0,0.39
7/13/2023 21:35,0,0,2,84,84,84,28.88888889,72,92,33.33333333,0,0,0.39
7/13/2023 21:40,0,0,2,84,84,84,28.88888889,72,91,32.77777778,0,0,0.39
7/13/2023 21:45,0,0,1,84,84,84,28.88888889,72,91,32.77777778,0,0,0.39
7/13/2023 21:50,1,0.1,3,84,83,84,28.88888889,72,90,32.22222222,0,0,0.39
7/13/2023 21:55,0,0,2,84,83,83,28.33333333,72,90,32.22222222,0,0,0.39
7/13/2023 22:00,0,0,1,83,83,83,28.33333333,73,90,32.22222222,0,0,0.39
7/13/2023 22:05,0,0,1,83,83,83,28.33333333,73,89,31.66666667,0,0,0.39
7/13/2023 22:10,0,0,2,83,83,83,28.33333333,73,89,31.66666667,0,0,0.39
7/13/2023 22:15,0,0,1,83,83,83,28.33333333,74,89,31.66666667,0,0,0.39
7/13/2023 22:20,1,0.1,2,83,83,83,28.33333333,74,89,31.66666667,0,0,0.39
7/13/2023 22:25,0,0,2,82,82,82,27.77777778,74,88,31.11111111,0,0,0.39
7/13/2023 22:30,0,0,2,82,82,82,27.77777778,74,88,31.11111111,0,0,0.39
7/13/2023 22:35,1,0.1,2,82,82,82,27.77777778,75,88,31.11111111,0,0,0.39
7/13/2023 22:40,1,0.1,2,82,82,82,27.77777778,75,88,31.11111111,0,0,0.39
7/13/2023 22:45,1,0.1,2,82,82,82,27.77777778,75,87,30.55555556,0,0,0.39
7/13/2023 22:50,1,0.1,3,82,82,82,27.77777778,76,87,30.55555556,0,0,0.39
7/13/2023 22:55,0,0,2,82,82,82,27.77777778,76,87,30.55555556,0,0,0.39
7/13/2023 23:00,0,0,0,82,82,82,27.77777778,76,87,30.55555556,0,0,0.39
7/13/2023 23:05,0,0,0,82,81,81,27.22222222,76,87,30.55555556,0,0,0.39
7/13/2023 23:10,0,0,0,81,81,81,27.22222222,76,87,30.55555556,0,0,0.39
7/13/2023 23:15,0,0,0,81,81,81,27.22222222,76,86,30,0,0,0.39
7/13/2023 23:20,1,0.1,2,81,81,81,27.22222222,76,86,30,0,0,0.39
7/13/2023 23:25,0,0,2,81,81,81,27.22222222,76,86,30,0,0,0.39
7/13/2023 23:30,1,0.1,3,81,81,81,27.22222222,76,86,30,0,0,0.39
7/13/2023 23:35,1,0.1,2,81,81,81,27.22222222,77,86,30,0,0,0.39
7/13/2023 23:40,1,0.1,3,81,81,81,27.22222222,77,86,30,0,0,0.39
7/13/2023 23:45,1,0.1,4,81,81,81,27.22222222,78,86,30,0,0,0.39
7/13/2023 23:50,0,0,2,81,81,81,27.22222222,78,86,30,0,0,0.39
7/13/2023 23:55,0,0,2,81,81,81,27.22222222,79,86,30,0,0,0.39
7/14/2023 0:00,1,0.1,1,81,81,81,27.22222222,79,85,29.44444444,0,0,0.39
7/14/2023 0:05,1,0.1,3,81,80,81,27.22222222,80,85,29.44444444,0,0,0.39
7/14/2023 0:10,1,0.1,2,81,80,80,26.66666667,80,85,29.44444444,0,0,0.39
7/14/2023 0:15,1,0.1,4,81,80,81,27.22222222,80,86,30,0,0,0.38
7/14/2023 0:20,2,0.1,5,81,80,81,27.22222222,80,86,30,0,0,0.38
7/14/2023 0:25,1,0.1,6,81,80,81,27.22222222,80,86,30,0,0,0.38
7/14/2023 0:30,3,0.3,7,81,80,80,26.66666667,80,85,29.44444444,0,0,0.38
