date,wind_speed,wind_run,high_wind_speed,high_temp,low_temp,temp,temp_c,hum,heat,heat_c,rain,rain_rate,soil_moisture
6/12/2024 0:00,0,0,0,68,68,68,20,82,69,20.55555556,0,0,1.02
6/12/2024 0:05,0,0,0,68,67,68,20,82,69,20.55555556,0,0,1.02
6/12/2024 0:10,0,0,0,68,67,67,19.44444444,82,69,20.55555556,0,0,1.02
6/12/2024 0:15,0,0,0,67,67,67,19.44444444,82,69,20.55555556,0,0,1.02
6/12/2024 0:20,0,0,0,67,67,67,19.44444444,83,69,20.55555556,0,0,1.02
6/12/2024 0:25,0,0,0,67,67,67,19.44444444,83,69,20.55555556,0,0,1.02
6/12/2024 0:30,0,0,0,67,67,67,19.44444444,84,69,20.55555556,0,0,1.02
6/12/2024 0:35,0,0,0,67,67,67,19.44444444,84,69,20.55555556,0,0,1.02
6/12/2024 0:40,0,0,0,67,67,67,19.44444444,85,69,20.55555556,0,0,1.02
6/12/2024 0:45,0,0,0,67,67,67,19.44444444,85,69,20.55555556,0,0,1.02
6/12/2024 0:50,0,0,0,67,67,67,19.44444444,85,69,20.55555556,0,0,1.02
6/12/2024 0:55,0,0,0,67,67,67,19.44444444,86,69,20.55555556,0,0,1.02
6/12/2024 1:00,0,0,0,67,67,67,19.44444444,85,69,20.55555556,0,0,1.02
6/12/2024 1:05,0,0,0,67,67,67,19.44444444,85,69,20.55555556,0,0,1.02
6/12/2024 1:10,0,0,0,67,67,67,19.44444444,85,69,20.55555556,0,0,1.02
6/12/2024 1:15,0,0,0,67,67,67,19.44444444,85,69,20.55555556,0,0,1.02
6/12/2024 1:20,0,0,0,67,67,67,19.44444444,85,69,20.55555556,0,0,1.02
6/12/2024 1:25,0,0,0,67,67,67,19.44444444,85,68,20,0,0,1.02
6/12/2024 1:30,0,0,0,67,67,67,19.44444444,85,68,20,0,0,1.02
6/12/2024 1:35,0,0,0,67,67,67,19.44444444,85,68,20,0,0,1.02
6/12/2024 1:40,0,0,0,67,67,67,19.44444444,85,68,20,0,0,1.02
6/12/2024 1:45,0,0,0,67,66,67,19.44444444,85,68,20,0,0,1.02
6/12/2024 1:50,0,0,2,66,66,66,18.88888889,85,67,19.44444444,0,0,1.02
6/12/2024 1:55,0,0,0,66,66,66,18.88888889,86,67,19.44444444,0,0,1.02
6/12/2024 2:00,0,0,0,66,66,66,18.88888889,86,67,19.44444444,0,0,1.01
6/12/2024 2:05,0,0,0,66,66,66,18.88888889,86,67,19.44444444,0,0,1.01
6/12/2024 2:10,0,0,0,66,66,66,18.88888889,86,67,19.44444444,0,0,1.01
6/12/2024 2:15,0,0,0,66,66,66,18.88888889,86,67,19.44444444,0,0,1.02
6/12/2024 2:20,0,0,0,66,66,66,18.88888889,86,67,19.44444444,0,0,1.02
6/12/2024 2:25,0,0,0,66,66,66,18.88888889,86,66,18.88888889,0,0,1.02
6/12/2024 2:30,0,0,0,66,65,66,18.88888889,86,66,18.88888889,0,0,1.02
6/12/2024 2:35,0,0,0,65,65,65,18.33333333,86,66,18.88888889,0,0,1.01
6/12/2024 2:40,0,0,0,65,65,65,18.33333333,86,66,18.88888889,0,0,1.01
6/12/2024 2:45,0,0,0,65,65,65,18.33333333,86,66,18.88888889,0,0,1.01
6/12/2024 2:50,0,0,0,65,65,65,18.33333333,86,66,18.88888889,0,0,1.01
6/12/2024 2:55,0,0,2,65,65,65,18.33333333,86,66,18.88888889,0,0,1.01
6/12/2024 3:00,0,0,2,65,65,65,18.33333333,86,66,18.88888889,0,0,1.01
6/12/2024 3:05,0,0,2,65,65,65,18.33333333,86,66,18.88888889,0,0,1.01
6/12/2024 3:10,0,0,2,65,65,65,18.33333333,86,66,18.88888889,0,0,1.01
6/12/2024 3:15,0,0,0,65,65,65,18.33333333,86,66,18.88888889,0,0,1.01
6/12/2024 3:20,0,0,0,65,65,65,18.33333333,86,66,18.88888889,0,0,1.01
6/12/2024 3:25,0,0,1,65,65,65,18.33333333,86,66,18.88888889,0,0,1.01
6/12/2024 3:30,0,0,0,66,65,65,18.33333333,86,67,19.44444444,0,0,1.02
6/12/2024 3:35,0,0,0,66,65,66,18.88888889,86,66,18.88888889,0,0,1.02
6/12/2024 3:40,0,0,2,66,65,66,18.88888889,86,67,19.44444444,0,0,1.01
6/12/2024 3:45,0,0,1,66,66,66,18.88888889,86,67,19.44444444,0,0,1.02
6/12/2024 3:50,0,0,2,66,66,66,18.88888889,86,66,18.88888889,0,0,1.01
6/12/2024 3:55,0,0,0,66,65,65,18.33333333,86,66,18.88888889,0,0,1.01
6/12/2024 4:00,0,0,2,65,65,65,18.33333333,86,66,18.88888889,0,0,1.01
6/12/2024 4:05,0,0,1,65,65,65,18.33333333,87,66,18.88888889,0,0,1.02
6/12/2024 4:10,0,0,2,65,65,65,18.33333333,87,66,18.88888889,0,0,1.02
6/12/2024 4:15,0,0,0,65,65,65,18.33333333,87,66,18.88888889,0,0,1.01
6/12/2024 4:20,0,0,2,65,65,65,18.33333333,87,66,18.88888889,0,0,1.02
6/12/2024 4:25,0,0,0,65,65,65,18.33333333,87,66,18.88888889,0,0,1.01
6/12/2024 4:30,0,0,0,65,65,65,18.33333333,87,66,18.88888889,0,0,1.01
6/12/2024 4:35,0,0,2,65,65,65,18.33333333,87,66,18.88888889,0,0,1.02
6/12/2024 4:40,0,0,0,65,65,65,18.33333333,87,65,18.33333333,0,0,1.02
6/12/2024 4:45,0,0,0,65,65,65,18.33333333,87,65,18.33333333,0,0,1.02
6/12/2024 4:50,0,0,0,65,64,64,17.77777778,87,65,18.33333333,0,0,1.01
6/12/2024 4:55,0,0,0,64,64,64,17.77777778,87,65,18.33333333,0,0,1.02
6/12/2024 5:00,0,0,0,64,64,64,17.77777778,87,65,18.33333333,0,0,1.02
6/12/2024 5:05,0,0,0,64,64,64,17.77777778,87,65,18.33333333,0,0,1.02
6/12/2024 5:10,0,0,0,64,64,64,17.77777778,87,64,17.77777778,0,0,1.02
6/12/2024 5:15,0,0,1,64,64,64,17.77777778,87,64,17.77777778,0,0,1.02
6/12/2024 5:20,0,0,0,64,64,64,17.77777778,87,64,17.77777778,0,0,1.02
6/12/2024 5:25,0,0,0,64,64,64,17.77777778,87,64,17.77777778,0,0,1.01
6/12/2024 5:30,0,0,0,64,63,63,17.22222222,88,64,17.77777778,0,0,1.02
6/12/2024 5:35,0,0,0,63,63,63,17.22222222,88,64,17.77777778,0,0,1.02
6/12/2024 5:40,0,0,0,63,63,63,17.22222222,88,64,17.77777778,0,0,1.02
6/12/2024 5:45,0,0,1,63,63,63,17.22222222,88,64,17.77777778,0,0,1.02
6/12/2024 5:50,2,0.1,3,63,63,63,17.22222222,88,64,17.77777778,0,0,1.02
6/12/2024 5:55,1,0.1,2,63,63,63,17.22222222,89,64,17.77777778,0,0,1.02
6/12/2024 6:00,1,0.1,3,63,63,63,17.22222222,89,64,17.77777778,0,0,1.02
6/12/2024 6:05,0,0,1,63,63,63,17.22222222,89,64,17.77777778,0,0,1.02
6/12/2024 6:10,0,0,0,63,63,63,17.22222222,89,64,17.77777778,0,0,1.02
6/12/2024 6:15,0,0,2,63,63,63,17.22222222,90,64,17.77777778,0,0,1.02
6/12/2024 6:20,0,0,1,63,63,63,17.22222222,90,64,17.77777778,0,0,1.02
6/12/2024 6:25,0,0,0,63,63,63,17.22222222,90,64,17.77777778,0,0,1.02
6/12/2024 6:30,0,0,0,63,63,63,17.22222222,90,64,17.77777778,0,0,1.02
6/12/2024 6:35,0,0,0,63,63,63,17.22222222,90,63,17.22222222,0,0,1.02
6/12/2024 6:40,0,0,0,63,63,63,17.22222222,90,63,17.22222222,0,0,1.02
6/12/2024 6:45,0,0,0,63,63,63,17.22222222,90,63,17.22222222,0,0,1.02
6/12/2024 6:50,0,0,0,63,63,63,17.22222222,90,63,17.22222222,0,0,1.02
6/12/2024 6:55,0,0,1,63,63,63,17.22222222,90,63,17.22222222,0,0,1.02
6/12/2024 7:00,0,0,1,63,63,63,17.22222222,90,63,17.22222222,0,0,1.02
6/12/2024 7:05,0,0,1,63,63,63,17.22222222,90,63,17.22222222,0,0,1.02
6/12/2024 7:10,0,0,0,63,63,63,17.22222222,90,63,17.22222222,0,0,1.02
6/12/2024 7:15,0,0,0,63,63,63,17.22222222,90,64,17.77777778,0,0,1.02
6/12/2024 7:20,0,0,0,63,63,63,17.22222222,90,64,17.77777778,0,0,1.02
6/12/2024 7:25,0,0,0,63,63,63,17.22222222,90,64,17.77777778,0,0,1.02
6/12/2024 7:30,0,0,0,63,63,63,17.22222222,91,64,17.77777778,0,0,1.02
6/12/2024 7:35,0,0,1,63,63,63,17.22222222,91,64,17.77777778,0,0,1.02
6/12/2024 7:40,1,0.1,3,64,63,64,17.77777778,91,65,18.33333333,0,0,1.02
6/12/2024 7:45,2,0.2,4,64,64,64,17.77777778,91,65,18.33333333,0,0,1.02
6/12/2024 7:50,2,0.2,4,65,64,64,17.77777778,90,66,18.88888889,0,0,1.02
6/12/2024 7:55,2,0.1,3,65,65,65,18.33333333,90,66,18.88888889,0,0,1.03
6/12/2024 8:00,3,0.2,5,66,65,66,18.88888889,89,67,19.44444444,0,0,1.02
6/12/2024 8:05,2,0.2,5,67,66,67,19.44444444,87,68,20,0,0,1.03
6/12/2024 8:10,2,0.2,4,68,67,67,19.44444444,86,69,20.55555556,0,0,1.03
6/12/2024 8:15,3,0.2,5,68,68,68,20,85,70,21.11111111,0,0,1.02
6/12/2024 8:20,1,0.1,4,69,68,69,20.55555556,84,71,21.66666667,0,0,1.02
6/12/2024 8:25,1,0.1,2,69,69,69,20.55555556,83,71,21.66666667,0,0,1.03
6/12/2024 8:30,1,0.1,4,70,69,70,21.11111111,82,71,21.66666667,0,0,1.03
6/12/2024 8:35,1,0.1,3,71,70,70,21.11111111,81,72,22.22222222,0,0,1.03
6/12/2024 8:40,1,0.1,3,71,71,71,21.66666667,80,73,22.77777778,0,0,1.03
6/12/2024 8:45,1,0.1,2,72,71,72,22.22222222,79,73,22.77777778,0,0,1.02
6/12/2024 8:50,0,0,2,73,72,72,22.22222222,78,74,23.33333333,0,0,1.02
6/12/2024 8:55,1,0.1,3,73,73,73,22.77777778,77,75,23.88888889,0,0,1.03
6/12/2024 9:00,1,0.1,2,74,73,74,23.33333333,75,76,24.44444444,0,0,1.03
6/12/2024 9:05,1,0.1,3,74,74,74,23.33333333,74,76,24.44444444,0,0,1.03
6/12/2024 9:10,0,0,0,74,74,74,23.33333333,74,76,24.44444444,0,0,1.03
6/12/2024 9:15,1,0.1,3,75,74,75,23.88888889,74,77,25,0,0,1.03
6/12/2024 9:20,1,0.1,3,75,75,75,23.88888889,72,77,25,0,0,1.03
6/12/2024 9:25,1,0.1,3,76,75,76,24.44444444,72,78,25.55555556,0,0,1.03
6/12/2024 9:30,1,0.1,2,77,76,76,24.44444444,72,79,26.11111111,0,0,1.03
6/12/2024 9:35,1,0.1,2,77,77,77,25,70,79,26.11111111,0,0,1.03
6/12/2024 9:40,1,0.1,3,77,77,77,25,69,79,26.11111111,0,0,1.03
6/12/2024 9:45,2,0.1,4,78,77,77,25,68,79,26.11111111,0,0,1.03
6/12/2024 9:50,1,0.1,4,78,78,78,25.55555556,68,80,26.66666667,0,0,1.02
6/12/2024 9:55,2,0.1,3,78,78,78,25.55555556,67,79,26.11111111,0,0,1.02
6/12/2024 10:00,1,0.1,3,78,78,78,25.55555556,67,80,26.66666667,0,0,1.02
6/12/2024 10:05,1,0.1,2,78,78,78,25.55555556,67,80,26.66666667,0,0,1.02
6/12/2024 10:10,1,0.1,2,79,78,79,26.11111111,68,81,27.22222222,0,0,1.02
6/12/2024 10:15,1,0.1,3,80,79,80,26.66666667,66,82,27.77777778,0,0,1.02
6/12/2024 10:20,1,0.1,3,81,80,80,26.66666667,65,83,28.33333333,0,0,1.02
6/12/2024 10:25,1,0.1,2,81,81,81,27.22222222,64,83,28.33333333,0,0,1.02
6/12/2024 10:30,2,0.1,4,81,81,81,27.22222222,62,83,28.33333333,0,0,1.02
6/12/2024 10:35,1,0.1,3,82,81,81,27.22222222,63,84,28.88888889,0,0,1.02
6/12/2024 10:40,2,0.2,3,82,82,82,27.77777778,62,84,28.88888889,0,0,1.02
6/12/2024 10:45,2,0.1,3,82,81,82,27.77777778,63,84,28.88888889,0,0,1.02
6/12/2024 10:50,3,0.2,4,82,81,81,27.22222222,62,84,28.88888889,0,0,1.02
6/12/2024 10:55,2,0.1,3,81,81,81,27.22222222,62,83,28.33333333,0,0,1.02
6/12/2024 11:00,2,0.2,7,81,81,81,27.22222222,62,83,28.33333333,0,0,1.02
6/12/2024 11:05,3,0.2,4,81,81,81,27.22222222,62,83,28.33333333,0,0,1.02
6/12/2024 11:10,2,0.2,4,81,81,81,27.22222222,62,83,28.33333333,0,0,1.02
6/12/2024 11:15,2,0.1,3,81,81,81,27.22222222,62,84,28.88888889,0,0,1.02
6/12/2024 11:20,1,0.1,2,82,81,82,27.77777778,62,84,28.88888889,0,0,1.02
6/12/2024 11:25,2,0.2,5,82,82,82,27.77777778,62,85,29.44444444,0,0,1.02
6/12/2024 11:30,2,0.2,5,82,82,82,27.77777778,60,85,29.44444444,0,0,1.02
6/12/2024 11:35,3,0.2,7,82,82,82,27.77777778,60,85,29.44444444,0,0,1.01
6/12/2024 11:40,1,0.1,3,83,82,83,28.33333333,60,85,29.44444444,0,0,1.01
6/12/2024 11:45,3,0.2,5,83,83,83,28.33333333,59,85,29.44444444,0,0,1.01
6/12/2024 11:50,2,0.1,4,83,83,83,28.33333333,59,86,30,0,0,1.01
6/12/2024 11:55,1,0.1,3,84,83,83,28.33333333,58,87,30.55555556,0,0,1.01
6/12/2024 12:00,2,0.2,4,84,84,84,28.88888889,57,86,30,0,0,1.01
6/12/2024 12:05,2,0.2,4,83,83,83,28.33333333,59,86,30,0,0,1.01
6/12/2024 12:10,3,0.2,4,83,83,83,28.33333333,59,86,30,0,0,1.01
6/12/2024 12:15,2,0.2,4,83,83,83,28.33333333,57,85,29.44444444,0,0,1.01
6/12/2024 12:20,2,0.1,4,83,83,83,28.33333333,57,85,29.44444444,0,0,1.01
6/12/2024 12:25,1,0.1,3,84,83,83,28.33333333,57,86,30,0,0,1.01
6/12/2024 12:30,1,0.1,3,84,84,84,28.88888889,56,87,30.55555556,0,0,1
6/12/2024 12:35,2,0.2,4,84,84,84,28.88888889,56,87,30.55555556,0,0,1
6/12/2024 12:40,1,0.1,4,84,84,84,28.88888889,57,87,30.55555556,0,0,1
6/12/2024 12:45,2,0.2,5,84,84,84,28.88888889,56,87,30.55555556,0,0,1
6/12/2024 12:50,2,0.1,4,84,84,84,28.88888889,55,87,30.55555556,0,0,1
6/12/2024 12:55,1,0.1,3,84,84,84,28.88888889,56,87,30.55555556,0,0,1
6/12/2024 13:00,2,0.2,5,84,83,84,28.88888889,56,86,30,0,0,1
6/12/2024 13:05,0,0,3,83,83,83,28.33333333,56,86,30,0,0,1
6/12/2024 13:10,0,0,2,83,83,83,28.33333333,57,85,29.44444444,0,0,1
6/12/2024 13:15,1,0.1,1,83,83,83,28.33333333,59,86,30,0,0,1
6/12/2024 13:20,0,0,1,84,83,83,28.33333333,58,87,30.55555556,0,0,1
6/12/2024 13:25,1,0.1,2,84,84,84,28.88888889,57,88,31.11111111,0,0,0.99
6/12/2024 13:30,1,0.1,3,85,84,85,29.44444444,56,88,31.11111111,0,0,0.99
6/12/2024 13:35,1,0.1,2,85,85,85,29.44444444,54,88,31.11111111,0,0,0.99
6/12/2024 13:40,1,0.1,2,86,85,86,30,55,90,32.22222222,0,0,0.99
6/12/2024 13:45,2,0.2,4,87,86,86,30,55,90,32.22222222,0,0,0.99
6/12/2024 13:50,2,0.1,4,87,86,87,30.55555556,55,91,32.77777778,0,0,0.99
6/12/2024 13:55,2,0.2,4,87,87,87,30.55555556,51,89,31.66666667,0,0,0.99
6/12/2024 14:00,1,0.1,5,87,87,87,30.55555556,52,92,33.33333333,0,0,0.99
6/12/2024 14:05,1,0.1,2,88,88,88,31.11111111,49,91,32.77777778,0,0,0.99
6/12/2024 14:10,1,0.1,2,89,88,88,31.11111111,51,93,33.88888889,0,0,0.99
6/12/2024 14:15,2,0.1,3,89,89,89,31.66666667,48,93,33.88888889,0,0,0.99
6/12/2024 14:20,1,0.1,4,89,89,89,31.66666667,45,91,32.77777778,0,0,0.99
6/12/2024 14:25,2,0.1,4,89,89,89,31.66666667,47,93,33.88888889,0,0,0.99
6/12/2024 14:30,2,0.1,4,90,89,90,32.22222222,47,93,33.88888889,0,0,0.98
6/12/2024 14:35,1,0.1,4,90,89,90,32.22222222,46,93,33.88888889,0,0,0.98
6/12/2024 14:40,2,0.1,4,90,89,90,32.22222222,45,93,33.88888889,0,0,0.98
6/12/2024 14:45,2,0.1,3,90,89,89,31.66666667,45,92,33.33333333,0,0,0.98
6/12/2024 14:50,1,0.1,4,89,89,89,31.66666667,46,92,33.33333333,0,0,0.98
6/12/2024 14:55,1,0.1,4,90,89,90,32.22222222,48,94,34.44444444,0,0,0.98
6/12/2024 15:00,2,0.2,4,90,90,90,32.22222222,47,95,35,0,0,0.98
6/12/2024 15:05,2,0.1,2,91,90,91,32.77777778,50,97,36.11111111,0,0,0.98
6/12/2024 15:10,1,0.1,4,91,91,91,32.77777778,49,97,36.11111111,0,0,0.98
6/12/2024 15:15,1,0.1,2,91,90,91,32.77777778,49,96,35.55555556,0,0,0.98
6/12/2024 15:20,1,0.1,2,90,90,90,32.22222222,51,96,35.55555556,0,0,0.98
6/12/2024 15:25,1,0.1,2,91,90,90,32.22222222,52,96,35.55555556,0,0,0.98
6/12/2024 15:30,2,0.1,4,91,91,91,32.77777778,50,95,35,0,0,0.98
6/12/2024 15:35,1,0.1,2,91,91,91,32.77777778,49,98,36.66666667,0,0,0.98
6/12/2024 15:40,1,0.1,2,92,91,92,33.33333333,50,98,36.66666667,0,0,0.98
6/12/2024 15:45,1,0.1,4,92,92,92,33.33333333,47,99,37.22222222,0,0,0.98
6/12/2024 15:50,1,0.1,2,93,92,93,33.88888889,48,100,37.77777778,0,0,0.97
6/12/2024 15:55,1,0.1,2,93,93,93,33.88888889,48,101,38.33333333,0,0,0.97
6/12/2024 16:00,2,0.1,4,93,93,93,33.88888889,47,100,37.77777778,0,0,0.98
6/12/2024 16:05,1,0.1,2,93,93,93,33.88888889,47,100,37.77777778,0,0,0.97
6/12/2024 16:10,1,0.1,3,93,93,93,33.88888889,48,100,37.77777778,0,0,0.97
6/12/2024 16:15,2,0.1,3,94,93,93,33.88888889,45,100,37.77777778,0,0,0.97
6/12/2024 16:20,1,0.1,3,93,93,93,33.88888889,47,101,38.33333333,0,0,0.97
6/12/2024 16:25,2,0.1,4,93,93,93,33.88888889,45,99,37.22222222,0,0,0.97
6/12/2024 16:30,1,0.1,2,93,93,93,33.88888889,46,99,37.22222222,0,0,0.97
6/12/2024 16:35,2,0.1,4,93,93,93,33.88888889,46,98,36.66666667,0,0,0.97
6/12/2024 16:40,3,0.2,6,93,92,93,33.88888889,45,98,36.66666667,0,0,0.97
6/12/2024 16:45,1,0.1,2,92,92,92,33.33333333,46,98,36.66666667,0,0,0.97
6/12/2024 16:50,1,0.1,2,93,92,92,33.33333333,45,97,36.11111111,0,0,0.97
6/12/2024 16:55,1,0.1,2,92,92,92,33.33333333,45,97,36.11111111,0,0,0.97
6/12/2024 17:00,1,0.1,3,92,92,92,33.33333333,44,96,35.55555556,0,0,0.97
6/12/2024 17:05,1,0.1,2,92,91,91,32.77777778,45,96,35.55555556,0,0,0.97
6/12/2024 17:10,0,0,2,91,91,91,32.77777778,45,94,34.44444444,0,0,0.97
6/12/2024 17:15,1,0.1,2,91,90,90,32.22222222,46,94,34.44444444,0,0,0.97
6/12/2024 17:20,0,0,2,90,89,90,32.22222222,45,92,33.33333333,0,0,0.97
6/12/2024 17:25,0,0,1,89,89,89,31.66666667,47,93,33.88888889,0,0,0.97
6/12/2024 17:30,0,0,2,89,89,89,31.66666667,51,93,33.88888889,0,0,0.97
6/12/2024 17:35,0,0,2,89,88,88,31.11111111,52,92,33.33333333,0,0,0.97
6/12/2024 17:40,1,0.1,2,88,88,88,31.11111111,53,91,32.77777778,0,0,0.97
6/12/2024 17:45,0,0,1,88,87,87,30.55555556,53,92,33.33333333,0,0,0.97
6/12/2024 17:50,0,0,2,88,88,88,31.11111111,51,91,32.77777778,0,0,0.97
6/12/2024 17:55,0,0,1,88,88,88,31.11111111,48,91,32.77777778,0,0,0.97
6/12/2024 18:00,0,0,1,88,88,88,31.11111111,51,92,33.33333333,0,0,0.97
6/12/2024 18:05,0,0,2,88,88,88,31.11111111,49,92,33.33333333,0,0,0.97
6/12/2024 18:10,0,0,2,89,88,88,31.11111111,50,92,33.33333333,0,0,0.97
6/12/2024 18:15,0,0,2,89,89,89,31.66666667,48,93,33.88888889,0,0,0.97
6/12/2024 18:20,0,0,2,89,89,89,31.66666667,50,93,33.88888889,0,0,0.97
6/12/2024 18:25,1,0.1,2,89,89,89,31.66666667,49,92,33.33333333,0,0,0.97
6/12/2024 18:30,0,0,2,89,89,89,31.66666667,51,93,33.88888889,0,0,0.98
6/12/2024 18:35,0,0,2,89,88,88,31.11111111,51,93,33.88888889,0,0,0.98
6/12/2024 18:40,0,0,1,88,88,88,31.11111111,50,92,33.33333333,0,0,0.98
6/12/2024 18:45,0,0,2,88,88,88,31.11111111,53,93,33.88888889,0,0,0.98
6/12/2024 18:50,0,0,2,88,88,88,31.11111111,56,93,33.88888889,0,0,0.98
6/12/2024 18:55,0,0,2,88,87,87,30.55555556,56,92,33.33333333,0,0,0.98
6/12/2024 19:00,0,0,2,87,87,87,30.55555556,56,92,33.33333333,0,0,0.98
6/12/2024 19:05,0,0,1,87,86,86,30,58,91,32.77777778,0,0,0.98
6/12/2024 19:10,0,0,1,86,86,86,30,58,90,32.22222222,0,0,0.98
6/12/2024 19:15,0,0,1,85,85,85,29.44444444,60,90,32.22222222,0,0,0.98
6/12/2024 19:20,0,0,0,85,85,85,29.44444444,60,89,31.66666667,0,0,0.98
6/12/2024 19:25,0,0,0,85,84,85,29.44444444,60,89,31.66666667,0,0,0.98
6/12/2024 19:30,0,0,0,84,84,84,28.88888889,61,88,31.11111111,0,0,0.98
6/12/2024 19:35,0,0,0,84,84,84,28.88888889,62,88,31.11111111,0,0,0.98
6/12/2024 19:40,0,0,0,84,83,83,28.33333333,63,87,30.55555556,0,0,0.98
6/12/2024 19:45,0,0,0,83,83,83,28.33333333,64,86,30,0,0,0.98
6/12/2024 19:50,0,0,2,83,82,83,28.33333333,64,86,30,0,0,0.98
6/12/2024 19:55,0,0,0,82,82,82,27.77777778,64,85,29.44444444,0,0,0.98
6/12/2024 20:00,0,0,2,82,82,82,27.77777778,65,85,29.44444444,0,0,0.98
6/12/2024 20:05,0,0,1,82,81,82,27.77777778,65,84,28.88888889,0,0,0.98
6/12/2024 20:10,0,0,0,81,81,81,27.22222222,65,84,28.88888889,0,0,0.98
6/12/2024 20:15,0,0,0,81,81,81,27.22222222,66,83,28.33333333,0,0,0.98
6/12/2024 20:20,0,0,0,81,80,81,27.22222222,66,83,28.33333333,0,0,0.98
6/12/2024 20:25,0,0,0,80,80,80,26.66666667,66,83,28.33333333,0,0,0.98
6/12/2024 20:30,0,0,0,80,80,80,26.66666667,67,82,27.77777778,0,0,0.98
6/12/2024 20:35,0,0,0,80,80,80,26.66666667,68,82,27.77777778,0,0,0.98
6/12/2024 20:40,0,0,0,80,79,79,26.11111111,68,81,27.22222222,0,0,0.98
6/12/2024 20:45,0,0,0,79,79,79,26.11111111,68,81,27.22222222,0,0,0.98
6/12/2024 20:50,0,0,0,79,79,79,26.11111111,69,81,27.22222222,0,0,0.98
6/12/2024 20:55,0,0,0,79,78,78,25.55555556,69,80,26.66666667,0,0,0.98
6/12/2024 21:00,0,0,0,78,78,78,25.55555556,70,80,26.66666667,0,0,0.98
6/12/2024 21:05,0,0,0,78,78,78,25.55555556,70,80,26.66666667,0,0,0.98
6/12/2024 21:10,0,0,0,78,78,78,25.55555556,70,80,26.66666667,0,0,0.98
6/12/2024 21:15,0,0,0,78,77,77,25,71,79,26.11111111,0,0,0.98
6/12/2024 21:20,0,0,0,77,77,77,25,71,79,26.11111111,0,0,0.98
6/12/2024 21:25,0,0,0,77,77,77,25,72,79,26.11111111,0,0,0.98
6/12/2024 21:30,0,0,0,77,77,77,25,73,79,26.11111111,0,0,0.98
6/12/2024 21:35,0,0,0,77,76,77,25,73,79,26.11111111,0,0,0.98
6/12/2024 21:40,0,0,0,76,76,76,24.44444444,73,78,25.55555556,0,0,0.98
6/12/2024 21:45,0,0,0,76,76,76,24.44444444,73,78,25.55555556,0,0,0.98
6/12/2024 21:50,0,0,0,76,76,76,24.44444444,73,78,25.55555556,0,0,0.98
6/12/2024 21:55,0,0,0,76,76,76,24.44444444,73,78,25.55555556,0,0,0.98
6/12/2024 22:00,0,0,0,76,75,75,23.88888889,74,77,25,0,0,0.98
6/12/2024 22:05,0,0,0,75,75,75,23.88888889,74,77,25,0,0,0.99
6/12/2024 22:10,0,0,0,75,75,75,23.88888889,74,77,25,0,0,0.98
6/12/2024 22:15,0,0,0,75,75,75,23.88888889,74,77,25,0,0,0.98
6/12/2024 22:20,0,0,0,75,75,75,23.88888889,75,77,25,0,0,0.98
6/12/2024 22:25,0,0,0,75,74,74,23.33333333,75,76,24.44444444,0,0,0.98
6/12/2024 22:30,0,0,0,74,74,74,23.33333333,75,76,24.44444444,0,0,0.99
6/12/2024 22:35,0,0,0,74,74,74,23.33333333,75,76,24.44444444,0,0,0.99
6/12/2024 22:40,0,0,0,74,74,74,23.33333333,75,76,24.44444444,0,0,0.98
6/12/2024 22:45,0,0,0,74,73,74,23.33333333,75,75,23.88888889,0,0,0.99
6/12/2024 22:50,0,0,0,73,73,73,22.77777778,76,75,23.88888889,0,0,0.99
6/12/2024 22:55,0,0,0,73,73,73,22.77777778,76,75,23.88888889,0,0,0.98
6/12/2024 23:00,0,0,0,73,73,73,22.77777778,76,75,23.88888889,0,0,0.99
6/12/2024 23:05,0,0,0,73,73,73,22.77777778,76,74,23.33333333,0,0,0.99
6/12/2024 23:10,0,0,0,73,73,73,22.77777778,77,74,23.33333333,0,0,0.98
6/12/2024 23:15,0,0,0,73,72,73,22.77777778,77,74,23.33333333,0,0,0.99
6/12/2024 23:20,0,0,0,72,72,72,22.22222222,77,74,23.33333333,0,0,0.98
6/12/2024 23:25,0,0,0,72,72,72,22.22222222,77,73,22.77777778,0,0,0.99
6/12/2024 23:30,0,0,0,72,72,72,22.22222222,78,73,22.77777778,0,0,0.98
6/12/2024 23:35,0,0,0,72,72,72,22.22222222,79,73,22.77777778,0,0,0.98
6/12/2024 23:40,0,0,2,72,72,72,22.22222222,79,73,22.77777778,0,0,0.99
6/12/2024 23:45,0,0,0,72,72,72,22.22222222,80,73,22.77777778,0,0,0.99
6/12/2024 23:50,0,0,0,72,71,71,21.66666667,80,73,22.77777778,0,0,0.99
6/12/2024 23:55,0,0,0,71,71,71,21.66666667,81,73,22.77777778,0,0,0.99
6/13/2024 0:00,0,0,0,71,71,71,21.66666667,81,73,22.77777778,0,0,0.99
6/13/2024 0:05,0,0,0,71,71,71,21.66666667,81,73,22.77777778,0,0,0.99
6/13/2024 0:10,0,0,0,71,71,71,21.66666667,81,72,22.22222222,0,0,0.99
6/13/2024 0:15,0,0,0,71,71,71,21.66666667,81,72,22.22222222,0,0,0.99
6/13/2024 0:20,0,0,0,71,71,71,21.66666667,82,72,22.22222222,0,0,0.99
6/13/2024 0:25,0,0,1,71,71,71,21.66666667,82,72,22.22222222,0,0,0.99
6/13/2024 0:30,0,0,0,71,71,71,21.66666667,82,72,22.22222222,0,0,0.99
